timestamp_script,receiver_node,sender_node,channel_index,rssi,rate,sig_mode,mcs,bandwidth,noise_floor,node_timestamp_us,csi_data_array
2025-04-09T11:32:00.691593,8,15,11,-32,12,0,0,0,-95,6830071852,"[0,0,5,-13,6,-13,5,-12,5,-13,5,-12,5,-12,4,-12,3,-13,3,-13,2,-13,2,-12,1,-12,1,-13,1,-13,1,-13,1,-14,1,-14,1,-14,2,-14,2,-14,2,-14,3,-13,3,-13,3,-13,4,-13,5,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-10,6,-10,7,-9,6,-9,7,-9,8,-9,8,-9,8,-9,8,-9,8,-8,8,-9,8,-8,8,-8,8,-8,7,-9,7,-9,7,-10,7,-10,6,-10,6,-10,6,-11,6,-11,6,-12,6,-12,6,-12,6,-13]"
2025-04-09T11:32:00.691593,11,0,1,-54,12,0,0,0,-99,6830200494,"[0,0,14,-4,14,-5,13,-5,13,-5,12,-5,12,-5,12,-5,12,-6,11,-6,11,-7,10,-7,11,-7,10,-8,11,-8,11,-9,11,-9,11,-8,11,-8,12,-8,13,-7,13,-7,13,-6,13,-5,13,-5,13,-4,13,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,-4,11,-4,11,-2,11,-2,12,-2,12,-2,12,-1,12,-1,12,0,12,0,12,0,12,0,12,0,12,0,11,0,12,-1,11,-2,12,-2,12,-2,12,-3,12,-3,13,-4,13,-4,13,-4,13,-4,13,-5]"
2025-04-09T11:32:00.691593,15,0,1,-25,12,0,0,0,-98,6830172249,"[0,0,-11,10,-11,10,-10,9,-10,10,-9,10,-9,10,-8,10,-8,10,-7,10,-7,11,-7,10,-6,10,-6,11,-6,11,-5,12,-5,12,-6,12,-6,12,-6,12,-7,12,-7,11,-7,11,-8,10,-9,9,-9,9,-9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,9,-10,8,-10,7,-11,6,-12,7,-12,6,-13,6,-13,6,-13,5,-13,5,-13,4,-13,4,-13,4,-12,4,-11,5,-12,6,-11,6,-12,7,-11,7,-11,8,-11,8,-10,8,-11,9,-11,9,-11,9,-11,9]"
2025-04-09T11:32:00.691593,13,0,1,-35,12,0,0,0,-94,6829966536,"[0,0,4,-15,4,-14,4,-13,3,-14,3,-13,2,-13,2,-13,1,-13,1,-13,0,-14,0,-13,-1,-12,-1,-14,-1,-13,-2,-14,-1,-15,-1,-15,-1,-15,0,-15,0,-15,1,-15,1,-14,1,-13,2,-13,3,-13,5,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-10,4,-10,5,-9,5,-9,6,-10,6,-10,6,-11,8,-10,7,-10,8,-10,8,-9,8,-9,8,-9,7,-10,7,-9,7,-10,6,-10,6,-10,6,-11,5,-11,5,-12,4,-13,5,-14,4,-14,4,-15,3,-13]"
2025-04-09T11:32:00.748623,5,0,1,-41,12,0,0,0,-94,6830232241,"[0,0,-5,15,-5,14,-5,13,-4,14,-4,13,-4,13,-3,13,-2,13,-2,12,-2,12,-2,13,-1,13,0,13,0,13,0,14,0,14,0,14,-1,15,-1,15,-2,15,-2,15,-2,14,-3,13,-4,14,-5,13,-6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,10,-5,10,-5,10,-6,9,-7,9,-7,10,-8,10,-8,9,-8,10,-9,9,-8,9,-8,8,-8,9,-8,8,-8,9,-7,10,-7,10,-7,11,-6,10,-6,11,-5,11,-5,12,-5,13,-5,13,-6,13,-5,14]"
2025-04-09T11:32:00.748623,14,0,1,-34,12,0,0,0,-94,6830149448,"[0,0,-3,-15,-3,-14,-3,-14,-3,-14,-3,-13,-4,-14,-4,-13,-5,-13,-5,-13,-6,-13,-6,-13,-7,-11,-7,-12,-7,-12,-8,-13,-7,-13,-8,-14,-7,-13,-7,-14,-6,-14,-6,-15,-5,-14,-5,-15,-4,-14,-3,-15,-2,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13,0,-12,1,-12,1,-12,2,-13,2,-13,3,-13,3,-13,3,-13,4,-13,3,-12,3,-13,4,-12,3,-12,3,-12,2,-12,1,-12,1,-13,0,-12,0,-13,-1,-12,-1,-14,-2,-14,-1,-14,-2,-14,-2,-15]"
2025-04-09T11:32:00.748623,2,0,1,-39,12,0,0,0,-95,6830217479,"[0,0,-5,-15,-6,-15,-5,-14,-5,-14,-5,-13,-6,-13,-6,-13,-6,-12,-6,-12,-7,-12,-7,-11,-7,-11,-8,-11,-8,-10,-8,-11,-8,-11,-8,-11,-8,-11,-8,-12,-7,-12,-7,-12,-6,-11,-5,-11,-5,-11,-4,-12,-3,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-11,-3,-11,-3,-11,-3,-11,-2,-12,-2,-13,-1,-13,-1,-13,-1,-13,-1,-13,0,-13,0,-13,-1,-13,-1,-13,-1,-12,-2,-13,-2,-13,-3,-13,-3,-13,-4,-13,-4,-13,-5,-14,-5,-14,-5,-14,-5,-14,-5,-15]"
2025-04-09T11:32:00.748623,9,0,1,-37,12,0,0,0,-95,6830185643,"[0,0,13,2,14,2,12,1,13,1,12,1,12,1,12,0,11,0,12,-1,12,-2,11,-1,12,-1,12,-2,12,-3,12,-3,12,-3,12,-3,12,-2,13,-2,12,-2,12,0,11,-1,11,0,11,0,11,1,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,1,12,2,12,2,12,3,12,4,12,4,12,5,11,6,12,5,11,5,11,6,11,6,10,5,10,4,11,4,11,4,12,4,12,3,12,3,13,2,13,2,14,2,13,2,14,1,13,1]"
2025-04-09T11:32:00.748623,7,0,1,-25,12,0,0,0,-94,6830139141,"[0,0,-5,-14,-5,-15,-5,-14,-5,-14,-5,-13,-6,-13,-6,-12,-6,-12,-7,-11,-7,-11,-7,-11,-8,-11,-8,-11,-9,-11,-9,-10,-9,-11,-9,-11,-9,-11,-9,-12,-8,-12,-8,-12,-7,-12,-6,-12,-6,-12,-5,-12,-5,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-12,-4,-12,-3,-13,-2,-13,-2,-13,-2,-14,-1,-14,-1,-14,-1,-14,0,-14,0,-14,0,-13,0,-13,0,-13,-1,-13,-1,-13,-2,-13,-2,-13,-3,-13,-3,-13,-3,-13,-4,-14,-5,-14,-5,-14,-5,-14,-5,-14]"
2025-04-09T11:32:00.748623,10,0,1,-39,12,0,0,0,-94,6829934139,"[0,0,-7,-16,-5,-15,-5,-15,-4,-15,-5,-14,-6,-13,-7,-13,-6,-13,-7,-12,-8,-13,-7,-12,-7,-12,-8,-12,-8,-12,-8,-12,-8,-13,-8,-13,-7,-14,-8,-13,-7,-14,-7,-14,-6,-13,-5,-15,-5,-14,-3,-13,-4,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-11,-5,-11,-3,-12,-3,-13,-2,-12,-2,-12,-1,-13,0,-13,-1,-13,1,-13,0,-13,0,-12,-1,-13,0,-13,-1,-13,-2,-12,-2,-13,-2,-13,-3,-13,-3,-14,-2,-13,-3,-14,-4,-15,-5,-14,-5,-15,-7,-14]"
